contact_id,cohort,applicant_status,children,employment_status,salary_range,relationship_and_marital_status,household_income,education_level,lgbtqi_identity,veteran_status,race_ethnicity,create_date,year,month,weekday,day,has_computer,accepted,quarter,is_weekend,computer_availability_I do not own a laptop,computer_availability_Laptop (Mac),computer_availability_Laptop (PC),computer_availability_Not Specified,employment_simplified_Full-time,employment_simplified_Not Employed,employment_simplified_Not Specified,employment_simplified_Part-time,education_category_Advanced Degree,education_category_Bachelor,education_category_High School,education_category_Some College,income_band_Other,race_simplified_Asian,race_simplified_Black/African American,race_simplified_Hispanic/Latino,race_simplified_Multiracial/Other,race_simplified_Native American/Pacific Islander,race_simplified_White only,children_category_No Children,children_category_One Child,children_category_2-3 Children,children_category_4+ Children,"ethnicity_simplified_""Some other race, ethnicity, or origin""",ethnicity_simplified_American Indian or Alaska Native,"ethnicity_simplified_American Indian or Alaska Native,White",ethnicity_simplified_Asian,ethnicity_simplified_Black or African American,ethnicity_simplified_Hispanic or Latina,"ethnicity_simplified_Hispanic or Latina,White",ethnicity_simplified_Native Hawaiian or Other Pacific Islander,ethnicity_simplified_Other,ethnicity_simplified_White,ethnicity_simplified_Would prefer not to answer
1460,"Waitlist - Lehi,Waitlist - Orem",Waitlist,4.0,Employed full-time (35 hrs+),$50K-$75K,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,Native Hawaiian or Other Pacific Islander,2023-11-19 13:52:00,2023,11,6,19,1,0,4,1,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1461,Applicant,Applied,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$15k - $25k,High School Diploma,Not Specified,Not Specified,Hispanic or Latina,2023-11-19 14:59:00,2023,11,6,19,0,0,4,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1462,2024 Spring - Online,Assigned Cohort,3.0,"No, currently not employed outside the home",<$15K,Separated,<$15k,Bachelor's Degree,Not Specified,Not Specified,White,2023-11-19 15:44:00,2023,11,6,19,0,1,4,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1463,2024 Spring - Online,Assigned Cohort,3.0,Employed almost full-time (up to 35 hrs),<$15K,Married,$15k - $25k,Some College No Degree,Not Specified,Not Specified,White,2023-11-19 16:42:00,2023,11,6,19,1,1,4,1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1464,2024 Spring - Online,Assigned Cohort,1.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$25k - $35k,Some College No Degree,Not Specified,Not Specified,White,2023-11-19 19:26:00,2023,11,6,19,1,1,4,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1465,Applicant,Applied,3.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$75k - $100k,Associates Degree,Not Specified,Not Specified,White,2023-11-19 20:28:00,2023,11,6,19,1,0,4,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1466,Applicant,Applied,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Single,<$15k,Some College No Degree,checked,Not Specified,White,2023-11-19 20:34:00,2023,11,6,19,1,0,4,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1467,Applicant,Applied,5.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$75k - $100k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2023-11-19 22:06:00,2023,11,6,19,1,0,4,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1468,2024 Spring - Online,Assigned Cohort,0.0,Employed full-time (35 hrs+),$25K-$35K,Single,$25k - $35k,Some College No Degree,Not Specified,Not Specified,White,2023-11-20 15:40:00,2023,11,0,20,1,1,4,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1469,2024 Spring - Online,Assigned Cohort,1.0,Employed full-time (35 hrs+),$75K-$100K,Married,$150k - $200k,Graduate or Professional Degree,Not Specified,Not Specified,White,2023-11-20 15:45:00,2023,11,0,20,1,1,4,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1470,Dead Lead,Declined Attending,2.0,Employed almost full-time (up to 35 hrs),$35K-$50K,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2023-11-20 18:27:00,2023,11,0,20,1,0,4,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1471,2024 Spring - Online,Assigned Cohort,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,<$15k,Bachelor's Degree,Not Specified,Not Specified,Hispanic or Latina,2023-11-20 19:28:00,2023,11,0,20,1,1,4,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1472,Waitlist - Lehi,Waitlist,3.0,"No, currently not employed outside the home",I do not currently work outside the home.,Separated,<$15k,Doctoral Degree,Not Specified,Not Specified,Hispanic or Latina,2023-11-20 22:41:00,2023,11,0,20,1,0,4,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1473,2024 Spring - Online,Assigned Cohort,7.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,White,2023-11-21 11:45:00,2023,11,1,21,0,1,4,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1474,2024 Spring - Online,Assigned Cohort,0.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,<$15k,High School Diploma,Not Specified,Not Specified,Hispanic or Latina,2023-11-21 20:35:00,2023,11,1,21,1,1,4,0,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1475,2024 Spring - Online,Assigned Cohort,0.0,Employed full-time (35 hrs+),$50K-$75K,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2023-11-24 18:16:00,2023,11,4,24,1,1,4,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1476,Waitlist - Online,Waitlist,1.0,Employed part-time (under 20 hrs),<$15K,Married,$35k - $50k,Bachelor's Degree,checked,Not Specified,White,2023-11-24 21:33:00,2023,11,4,24,1,0,4,0,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1477,2024 Spring - Online,Assigned Cohort,0.0,Employed full-time (35 hrs+),$25K-$35K,Single,$25k - $35k,Some College No Degree,Not Specified,Not Specified,White,2023-11-26 21:20:00,2023,11,6,26,1,1,4,1,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1478,Dead Lead,Non-responsive,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,High School Diploma,Not Specified,Not Specified,White,2023-11-27 17:18:00,2023,11,0,27,1,0,4,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1479,Waitlist - Lehi,Waitlist,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,Native Hawaiian or Other Pacific Islander,2023-11-28 08:37:00,2023,11,1,28,0,0,4,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1480,Applicant,Applied,2.0,Employed full-time (35 hrs+),$35K-$50K,Divorced,$35k - $50k,Some College No Degree,checked,Not Specified,White,2023-11-28 11:17:00,2023,11,1,28,1,0,4,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1481,2024 Winter - Lehi,Assigned Cohort,3.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$50k - $75k,Bachelor's Degree,Not Specified,Not Specified,White,2023-11-28 14:08:00,2023,11,1,28,1,1,4,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1482,Applicant,Applied,2.0,Employed full-time (35 hrs+),$100K+,Domestic Partnership,$100k - $150k,Graduate or Professional Degree,checked,Not Specified,Hispanic or Latina,2023-11-28 22:15:00,2023,11,1,28,1,0,4,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1483,2024 Winter - Lehi,Assigned Cohort,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Separated,$150k - $200k,Bachelor's Degree,Not Specified,Not Specified,White,2023-11-29 23:57:00,2023,11,2,29,1,1,4,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1484,2024 Winter - Lehi,Assigned Cohort,5.0,"No, currently not employed outside the home",I do not currently work outside the home.,Separated,<$15k,Certificate,Not Specified,Not Specified,White,2023-12-04 01:52:00,2023,12,0,4,1,1,4,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1485,Applicant,Applied,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Divorced,$25k - $35k,Bachelor's Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2023-12-04 09:34:00,2023,12,0,4,1,0,4,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1486,Applicant,Applied,3.0,Employed full-time (35 hrs+),$100K+,Married,$250k+,Graduate or Professional Degree,Not Specified,Not Specified,Hispanic or Latina,2023-12-04 11:08:00,2023,12,0,4,1,0,4,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1487,2024 Winter - Lehi,Assigned Cohort,3.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,White,2023-12-04 19:20:00,2023,12,0,4,1,1,4,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1488,2024 Winter - Lehi,Assigned Cohort,1.0,"No, currently not employed outside the home",I do not currently work outside the home.,Other,<$15k,Graduate or Professional Degree,Not Specified,Not Specified,White,2023-12-05 10:09:00,2023,12,1,5,1,1,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1489,Dead Lead,Declined Attending,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$100k - $150k,Bachelor's Degree,Not Specified,Not Specified,White,2023-12-06 11:52:00,2023,12,2,6,1,0,4,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1490,2024 Winter - Lehi,Assigned Cohort,5.0,Employed almost full-time (up to 35 hrs),$15K-$25K,Married,$75k - $100k,Bachelor's Degree,Not Specified,Not Specified,White,2023-12-06 12:47:00,2023,12,2,6,0,1,4,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1491,Waitlist - Online,Waitlist,2.0,"No, currently not employed outside the home",I do not currently work outside the home.,Married,$150k - $200k,Graduate or Professional Degree,Not Specified,Not Specified,"""Some other race, ethnicity, or origin""",2023-12-06 13:29:00,2023,12,2,6,1,0,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1492,2024 Winter - Lehi,Assigned Cohort,4.0,Employed full-time (35 hrs+),$35K-$50K,Divorced,$35k - $50k,Bachelor's Degree,checked,Not Specified,White,2023-12-07 10:08:00,2023,12,3,7,1,1,4,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
